wall_time,iter,epoch,tag,value
1788039832.5244844,40,0,Loss/l_ce,0.37564778327941895
1788039832.5247846,40,0,Loss/l_total,0.37564778327941895
1788039832.5248134,40,0,LR,0.001
1788039843.0617542,80,0,Loss/l_ce,0.6122846603393555
1788039843.061962,80,0,Loss/l_total,0.6122846603393555
1788039843.061987,80,0,LR,0.001
1788039853.1573234,120,0,Loss/l_ce,0.16825246810913086
1788039853.157614,120,0,Loss/l_total,0.16825246810913086
1788039853.1576438,120,0,LR,0.001
1788039863.1169941,160,0,Loss/l_ce,0.1909499168395996
1788039863.1172326,160,0,Loss/l_total,0.1909499168395996
1788039863.11726,160,0,LR,0.001
1788039872.9108956,200,0,Loss/l_ce,0.5319395065307617
1788039872.9110892,200,0,Loss/l_total,0.5319395065307617
1788039872.9111187,200,0,LR,0.001
1788039884.388941,240,0,Loss/l_ce,0.12782835960388184
1788039884.389296,240,0,Loss/l_total,0.12782835960388184
1788039884.3893318,240,0,LR,0.001
1788039896.5469553,280,0,Loss/l_ce,0.49823832511901855
1788039896.5480723,280,0,Loss/l_total,0.49823832511901855
1788039896.5481057,280,0,LR,0.001
1788039906.7836666,320,0,Loss/l_ce,1.9945526123046875
1788039906.783954,320,0,Loss/l_total,1.9945526123046875
1788039906.783979,320,0,LR,0.001
1788039916.741882,360,0,Loss/l_ce,0.18005919456481934
1788039916.7421882,360,0,Loss/l_total,0.18005919456481934
1788039916.7422156,360,0,LR,0.001
1788039926.9904783,400,0,Loss/l_ce,0.3413889408111572
1788039926.9906921,400,0,Loss/l_total,0.3413889408111572
1788039926.990724,400,0,LR,0.001
1788039937.3095608,440,0,Loss/l_ce,0.04944419860839844
1788039937.3097627,440,0,Loss/l_total,0.04944419860839844
1788039937.3097913,440,0,LR,0.001
1788039947.5647895,480,0,Loss/l_ce,1.4894680976867676
1788039947.5650127,480,0,Loss/l_total,1.4894680976867676
1788039947.565065,480,0,LR,0.001
1788039958.665901,520,0,Loss/l_ce,0.24669933319091797
1788039958.6661756,520,0,Loss/l_total,0.24669933319091797
1788039958.666204,520,0,LR,0.001
1788039986.5388894,560,0,Loss/l_ce,0.09254908561706543
1788039986.5392907,560,0,Loss/l_total,0.09254908561706543
1788039986.5393252,560,0,LR,0.001
1788040041.049952,600,0,Loss/l_ce,0.14466476440429688
1788040041.0503867,600,0,Loss/l_total,0.14466476440429688
1788040041.050415,600,0,LR,0.001
1788040051.0775127,640,0,Loss/l_ce,1.648754358291626
1788040051.0778227,640,0,Loss/l_total,1.648754358291626
1788040051.077849,640,0,LR,0.001
1788040060.914877,680,0,Loss/l_ce,1.1931142807006836
1788040060.9151428,680,0,Loss/l_total,1.1931142807006836
1788040060.915177,680,0,LR,0.001
1788040071.0514553,720,0,Loss/l_ce,0.09793233871459961
1788040071.0517118,720,0,Loss/l_total,0.09793233871459961
1788040071.0517356,720,0,LR,0.001
1788040081.066799,760,0,Loss/l_ce,0.7963085174560547
1788040081.067295,760,0,Loss/l_total,0.7963085174560547
1788040081.0673318,760,0,LR,0.001
1788040091.1264355,800,0,Loss/l_ce,0.11586952209472656
1788040091.126616,800,0,Loss/l_total,0.11586952209472656
1788040091.126641,800,0,LR,0.001
1788040100.9362721,840,0,Loss/l_ce,0.23383069038391113
1788040100.93643,840,0,Loss/l_total,0.23383069038391113
1788040100.9364562,840,0,LR,0.001
1788040110.1732924,880,0,Loss/l_ce,0.16775131225585938
1788040110.1734512,880,0,Loss/l_total,0.16775131225585938
1788040110.1734765,880,0,LR,0.001
1788040119.2616947,920,0,Loss/l_ce,0.20095062255859375
1788040119.261881,920,0,Loss/l_total,0.20095062255859375
1788040119.261906,920,0,LR,0.001
1788040129.1075978,960,0,Loss/l_ce,0.07754158973693848
1788040129.1077914,960,0,Loss/l_total,0.07754158973693848
1788040129.1078174,960,0,LR,0.001
1788040138.770073,1000,0,Loss/l_ce,0.9842402935028076
1788040138.7703211,1000,0,Loss/l_total,0.9842402935028076
1788040138.7703474,1000,0,LR,0.001
1788040148.27334,1040,0,Loss/l_ce,0.35926008224487305
1788040148.273702,1040,0,Loss/l_total,0.35926008224487305
1788040148.273728,1040,0,LR,0.001
1788040158.1561856,1080,0,Loss/l_ce,0.43020009994506836
1788040158.1564422,1080,0,Loss/l_total,0.43020009994506836
1788040158.156466,1080,0,LR,0.001
1788040167.6124783,1120,0,Loss/l_ce,0.3274519443511963
1788040167.6126468,1120,0,Loss/l_total,0.3274519443511963
1788040167.612705,1120,0,LR,0.001
1788040177.3001418,1160,0,Loss/l_ce,0.31601548194885254
1788040177.3003082,1160,0,Loss/l_total,0.31601548194885254
1788040177.3003306,1160,0,LR,0.001
1788040186.499317,1200,0,Loss/l_ce,0.07444310188293457
1788040186.4994736,1200,0,Loss/l_total,0.07444310188293457
1788040186.4994962,1200,0,LR,0.001
1788040196.1417978,1240,0,Loss/l_ce,0.1647357940673828
1788040196.1420832,1240,0,Loss/l_total,0.1647357940673828
1788040196.1421196,1240,0,LR,0.001
1788040205.9465613,1280,0,Loss/l_ce,0.20292329788208008
1788040205.946781,1280,0,Loss/l_total,0.20292329788208008
1788040205.946806,1280,0,LR,0.001
1788040215.3159463,1320,0,Loss/l_ce,0.38375401496887207
1788040215.3161337,1320,0,Loss/l_total,0.38375401496887207
1788040215.3161597,1320,0,LR,0.001
1788040224.7793388,1360,0,Loss/l_ce,0.6086959838867188
1788040224.7795157,1360,0,Loss/l_total,0.6086959838867188
1788040224.7795408,1360,0,LR,0.001
1788040234.1606193,1400,0,Loss/l_ce,0.6636607646942139
1788040234.1608007,1400,0,Loss/l_total,0.6636607646942139
1788040234.160826,1400,0,LR,0.001
1788040243.2003767,1440,0,Loss/l_ce,0.11404585838317871
1788040243.2005455,1440,0,Loss/l_total,0.11404585838317871
1788040243.200573,1440,0,LR,0.001
1788040252.619152,1480,0,Loss/l_ce,0.008186817169189453
1788040252.6193173,1480,0,Loss/l_total,0.008186817169189453
1788040252.6193411,1480,0,LR,0.001
1788040261.9776044,1520,0,Loss/l_ce,0.32539916038513184
1788040261.9777682,1520,0,Loss/l_total,0.32539916038513184
1788040261.977792,1520,0,LR,0.001
1788040271.534734,1560,0,Loss/l_ce,0.20427322387695312
1788040271.5349288,1560,0,Loss/l_total,0.20427322387695312
1788040271.5349562,1560,0,LR,0.001
1788040280.8952441,1600,0,Loss/l_ce,0.01983189582824707
1788040280.895465,1600,0,Loss/l_total,0.01983189582824707
1788040280.8954957,1600,0,LR,0.001
1788040290.6202042,1640,0,Loss/l_ce,0.0885617733001709
1788040290.6209204,1640,0,Loss/l_total,0.0885617733001709
1788040290.6209464,1640,0,LR,0.001
1788040300.257909,1680,0,Loss/l_ce,0.1184384822845459
1788040300.2580895,1680,0,Loss/l_total,0.1184384822845459
1788040300.2581143,1680,0,LR,0.001
1788040309.697157,1720,0,Loss/l_ce,0.2556321620941162
1788040309.6973562,1720,0,Loss/l_total,0.2556321620941162
1788040309.6973825,1720,0,LR,0.001
1788040319.0896657,1760,0,Loss/l_ce,0.7330317497253418
1788040319.08982,1760,0,Loss/l_total,0.7330317497253418
1788040319.0898435,1760,0,LR,0.001
1788040328.729583,1800,0,Loss/l_ce,0.08841300010681152
1788040328.7298882,1800,0,Loss/l_total,0.08841300010681152
1788040328.7299156,1800,0,LR,0.001
1788040338.1319072,1840,0,Loss/l_ce,0.16560029983520508
1788040338.1322265,1840,0,Loss/l_total,0.16560029983520508
1788040338.132254,1840,0,LR,0.001
1788040347.490909,1880,0,Loss/l_ce,0.17035794258117676
1788040347.4911895,1880,0,Loss/l_total,0.17035794258117676
1788040347.4912143,1880,0,LR,0.001
1788040357.2656162,1920,0,Loss/l_ce,0.06785869598388672
1788040357.2658417,1920,0,Loss/l_total,0.06785869598388672
1788040357.2658703,1920,0,LR,0.001
1788040367.0935166,1960,0,Loss/l_ce,0.15024805068969727
1788040367.093685,1960,0,Loss/l_total,0.15024805068969727
1788040367.0937111,1960,0,LR,0.001
1788040376.3952754,2000,0,Loss/l_ce,0.07527732849121094
1788040376.3954463,2000,0,Loss/l_total,0.07527732849121094
1788040376.39547,2000,0,LR,0.001
1788040385.8054593,2040,0,Loss/l_ce,0.06164360046386719
1788040385.805648,2040,0,Loss/l_total,0.06164360046386719
1788040385.8056753,2040,0,LR,0.001
1788040395.8564327,2080,0,Loss/l_ce,0.017301321029663086
1788040395.8566105,2080,0,Loss/l_total,0.017301321029663086
1788040395.8566344,2080,0,LR,0.001
1788040405.6632,2120,0,Loss/l_ce,0.20824241638183594
1788040405.6634066,2120,0,Loss/l_total,0.20824241638183594
1788040405.6634305,2120,0,LR,0.001
1788040415.557494,2160,0,Loss/l_ce,0.07286500930786133
1788040415.5576696,2160,0,Loss/l_total,0.07286500930786133
1788040415.5576956,2160,0,LR,0.001
1788040425.6419895,2200,0,Loss/l_ce,0.11135101318359375
1788040425.6421914,2200,0,Loss/l_total,0.11135101318359375
1788040425.6434143,2200,0,LR,0.001
1788040435.3967354,2240,0,Loss/l_ce,0.38404202461242676
1788040435.396896,2240,0,Loss/l_total,0.38404202461242676
1788040435.396916,2240,0,LR,0.001
1788040444.988498,2280,0,Loss/l_ce,0.4432697296142578
1788040444.9886534,2280,0,Loss/l_total,0.4432697296142578
1788040444.9886734,2280,0,LR,0.001
1788040454.6335554,2320,0,Loss/l_ce,0.0721445083618164
1788040454.6337383,2320,0,Loss/l_total,0.0721445083618164
1788040454.6337621,2320,0,LR,0.001
1788040464.390701,2360,0,Loss/l_ce,0.10219430923461914
1788040464.3909266,2360,0,Loss/l_total,0.10219430923461914
1788040464.390949,2360,0,LR,0.001
1788040473.9789715,2400,0,Loss/l_ce,0.09387493133544922
1788040473.9792266,2400,0,Loss/l_total,0.09387493133544922
1788040473.9792552,2400,0,LR,0.001
1788040483.5342243,2440,0,Loss/l_ce,0.06276345252990723
1788040483.534464,2440,0,Loss/l_total,0.06276345252990723
1788040483.5344913,2440,0,LR,0.001
1788040493.180188,2480,0,Loss/l_ce,0.14592528343200684
1788040493.180443,2480,0,Loss/l_total,0.14592528343200684
1788040493.1804729,2480,0,LR,0.001
1788040502.6788695,2520,0,Loss/l_ce,0.11043500900268555
1788040502.6791213,2520,0,Loss/l_total,0.11043500900268555
1788040502.6791484,2520,0,LR,0.001
1788040570.6033957,2550,0,Val/dense_error,0.05153781175613403
1788040570.6037624,2550,0,Val/auc,0.6731481818181817
1788040570.6037862,2550,0,Val/pck_max,0.1
1788040570.6038384,2550,0,Val/pck_n,100.0
1788040575.496944,2560,1,Loss/l_ce,0.09587240219116211
1788040575.497312,2560,1,Loss/l_total,0.09587240219116211
1788040575.4973404,2560,1,LR,0.000999266096766761
1788040585.4358766,2600,1,Loss/l_ce,0.05533266067504883
1788040585.437317,2600,1,Loss/l_total,0.05533266067504883
1788040585.4373465,2600,1,LR,0.000999266096766761
1788040595.1855307,2640,1,Loss/l_ce,0.13737154006958008
1788040595.1857738,2640,1,Loss/l_total,0.13737154006958008
1788040595.1857998,2640,1,LR,0.000999266096766761
1788040604.5919437,2680,1,Loss/l_ce,0.0683743953704834
1788040604.592206,2680,1,Loss/l_total,0.0683743953704834
1788040604.5922322,2680,1,LR,0.000999266096766761
1788040613.880437,2720,1,Loss/l_ce,0.08182644844055176
1788040613.8812728,2720,1,Loss/l_total,0.08182644844055176
1788040613.8813193,2720,1,LR,0.000999266096766761
1788040623.4779778,2760,1,Loss/l_ce,0.05482196807861328
1788040623.4782865,2760,1,Loss/l_total,0.05482196807861328
1788040623.4783173,2760,1,LR,0.000999266096766761
1788040632.5421052,2800,1,Loss/l_ce,0.08470582962036133
1788040632.5423176,2800,1,Loss/l_total,0.08470582962036133
1788040632.5423424,2800,1,LR,0.000999266096766761
1788040641.7844052,2840,1,Loss/l_ce,0.10097384452819824
1788040641.784614,2840,1,Loss/l_total,0.10097384452819824
1788040641.784638,2840,1,LR,0.000999266096766761
1788040651.6671908,2880,1,Loss/l_ce,0.27340221405029297
1788040651.6674151,2880,1,Loss/l_total,0.27340221405029297
1788040651.6674402,2880,1,LR,0.000999266096766761
1788040661.4707348,2920,1,Loss/l_ce,0.09383153915405273
1788040661.4709888,2920,1,Loss/l_total,0.09383153915405273
1788040661.4710174,2920,1,LR,0.000999266096766761
1788040671.088847,2960,1,Loss/l_ce,0.010338306427001953
1788040671.0890818,2960,1,Loss/l_total,0.010338306427001953
1788040671.089108,2960,1,LR,0.000999266096766761
1788040680.6526718,3000,1,Loss/l_ce,0.27620601654052734
1788040680.6528738,3000,1,Loss/l_total,0.27620601654052734
1788040680.6528974,3000,1,LR,0.000999266096766761
1788040690.0114994,3040,1,Loss/l_ce,0.09117507934570312
1788040690.0117264,3040,1,Loss/l_total,0.09117507934570312
1788040690.0117524,3040,1,LR,0.000999266096766761
1788040699.8103302,3080,1,Loss/l_ce,0.08470273017883301
1788040699.810507,3080,1,Loss/l_total,0.08470273017883301
1788040699.8105307,3080,1,LR,0.000999266096766761
1788040709.3374848,3120,1,Loss/l_ce,0.06314873695373535
1788040709.3376617,3120,1,Loss/l_total,0.06314873695373535
1788040709.3376877,3120,1,LR,0.000999266096766761
1788040719.134411,3160,1,Loss/l_ce,0.16430139541625977
1788040719.1346378,3160,1,Loss/l_total,0.16430139541625977
1788040719.135912,3160,1,LR,0.000999266096766761
1788040728.4839787,3200,1,Loss/l_ce,0.14320135116577148
1788040728.4842386,3200,1,Loss/l_total,0.14320135116577148
1788040728.4842682,3200,1,LR,0.000999266096766761
1788040737.7358115,3240,1,Loss/l_ce,0.26781392097473145
1788040737.7360835,3240,1,Loss/l_total,0.26781392097473145
1788040737.7361085,3240,1,LR,0.000999266096766761
1788040746.9835072,3280,1,Loss/l_ce,0.14389562606811523
1788040746.9842193,3280,1,Loss/l_total,0.14389562606811523
1788040746.9842467,3280,1,LR,0.000999266096766761
1788040756.1725621,3320,1,Loss/l_ce,0.07244515419006348
1788040756.172746,3320,1,Loss/l_total,0.07244515419006348
1788040756.172771,3320,1,LR,0.000999266096766761
1788040766.2356873,3360,1,Loss/l_ce,0.06715726852416992
1788040766.235921,3360,1,Loss/l_total,0.06715726852416992
1788040766.2359483,3360,1,LR,0.000999266096766761
1788040776.4745998,3400,1,Loss/l_ce,0.07411003112792969
1788040776.4748232,3400,1,Loss/l_total,0.07411003112792969
1788040776.4748492,3400,1,LR,0.000999266096766761
1788040785.8708088,3440,1,Loss/l_ce,0.15169715881347656
1788040785.8712292,3440,1,Loss/l_total,0.15169715881347656
1788040785.8712602,3440,1,LR,0.000999266096766761
1788040795.2586808,3480,1,Loss/l_ce,0.0829463005065918
1788040795.25886,3480,1,Loss/l_total,0.0829463005065918
1788040795.258886,3480,1,LR,0.000999266096766761
1788040804.8393807,3520,1,Loss/l_ce,0.10282659530639648
1788040804.8395622,3520,1,Loss/l_total,0.10282659530639648
1788040804.8395872,3520,1,LR,0.000999266096766761
1788040814.2405198,3560,1,Loss/l_ce,0.06866645812988281
1788040814.2408068,3560,1,Loss/l_total,0.06866645812988281
1788040814.2408307,3560,1,LR,0.000999266096766761
1788040824.0663621,3600,1,Loss/l_ce,0.12410449981689453
1788040824.0666542,3600,1,Loss/l_total,0.12410449981689453
1788040824.066679,3600,1,LR,0.000999266096766761
1788040833.3894925,3640,1,Loss/l_ce,0.06718301773071289
1788040833.3896716,3640,1,Loss/l_total,0.06718301773071289
1788040833.3896954,3640,1,LR,0.000999266096766761
1788040843.295918,3680,1,Loss/l_ce,0.192063570022583
1788040843.2961237,3680,1,Loss/l_total,0.192063570022583
1788040843.2961497,3680,1,LR,0.000999266096766761
1788040852.9518564,3720,1,Loss/l_ce,0.21437644958496094
1788040852.952166,3720,1,Loss/l_total,0.21437644958496094
1788040852.9521935,3720,1,LR,0.000999266096766761
1788040862.5970569,3760,1,Loss/l_ce,0.06473517417907715
1788040862.5973678,3760,1,Loss/l_total,0.06473517417907715
1788040862.5973988,3760,1,LR,0.000999266096766761
1788040872.1191216,3800,1,Loss/l_ce,0.16010570526123047
1788040872.1193566,3800,1,Loss/l_total,0.16010570526123047
1788040872.1193795,3800,1,LR,0.000999266096766761
1788040881.6766288,3840,1,Loss/l_ce,0.24979615211486816
1788040881.6768434,3840,1,Loss/l_total,0.24979615211486816
1788040881.676866,3840,1,LR,0.000999266096766761
1788040891.0998693,3880,1,Loss/l_ce,0.09996199607849121
1788040891.1001852,3880,1,Loss/l_total,0.09996199607849121
1788040891.1002145,3880,1,LR,0.000999266096766761
1788040900.869836,3920,1,Loss/l_ce,0.09706377983093262
1788040900.8701067,3920,1,Loss/l_total,0.09706377983093262
1788040900.870134,3920,1,LR,0.000999266096766761
1788040910.3674123,3960,1,Loss/l_ce,0.2527585029602051
1788040910.3676233,3960,1,Loss/l_total,0.2527585029602051
1788040910.3676486,3960,1,LR,0.000999266096766761
1788040919.6377387,4000,1,Loss/l_ce,0.17023897171020508
1788040919.6379108,4000,1,Loss/l_total,0.17023897171020508
1788040919.6379356,4000,1,LR,0.000999266096766761
1788040929.0143247,4040,1,Loss/l_ce,0.44867944717407227
1788040929.0144935,4040,1,Loss/l_total,0.44867944717407227
1788040929.014517,4040,1,LR,0.000999266096766761
1788040938.3013186,4080,1,Loss/l_ce,0.05234098434448242
1788040938.301486,4080,1,Loss/l_total,0.05234098434448242
1788040938.3015099,4080,1,LR,0.000999266096766761
