wall_time,iter,epoch,tag,value
1787169443.7218957,20,0,Loss/l_ce,0.8189346790313721
1787169443.7222092,20,0,Loss/l_total,0.8189346790313721
1787169443.7222435,20,0,LR,0.0001
1787169447.9646904,40,0,Loss/l_ce,0.6003921031951904
1787169447.9648888,40,0,Loss/l_total,0.6003921031951904
1787169447.964915,40,0,LR,0.0001
1787169452.85369,60,0,Loss/l_ce,0.5808563232421875
1787169452.8542361,60,0,Loss/l_total,0.5808563232421875
1787169452.8542645,60,0,LR,0.0001
1787169457.697875,80,0,Loss/l_ce,0.7827692031860352
1787169457.6983545,80,0,Loss/l_total,0.7827692031860352
1787169457.6983855,80,0,LR,0.0001
1787169462.5948718,100,0,Loss/l_ce,1.264672040939331
1787169462.595113,100,0,Loss/l_total,1.264672040939331
1787169462.5951378,100,0,LR,0.0001
1787169467.7292361,120,0,Loss/l_ce,0.4242231845855713
1787169467.7294393,120,0,Loss/l_total,0.4242231845855713
1787169467.729464,120,0,LR,0.0001
1787169473.1481876,140,0,Loss/l_ce,0.2646162509918213
1787169473.1484442,140,0,Loss/l_total,0.2646162509918213
1787169473.1484702,140,0,LR,0.0001
1787169478.8661745,160,0,Loss/l_ce,0.35805225372314453
1787169478.866418,160,0,Loss/l_total,0.35805225372314453
1787169478.8664427,160,0,LR,0.0001
1787169484.425014,180,0,Loss/l_ce,0.12025618553161621
1787169484.4252908,180,0,Loss/l_total,0.12025618553161621
1787169484.4253168,180,0,LR,0.0001
1787169491.1962123,200,0,Loss/l_ce,0.29038453102111816
1787169491.1964793,200,0,Loss/l_total,0.29038453102111816
1787169491.1965053,200,0,LR,0.0001
1787169498.7525508,220,0,Loss/l_ce,0.2788240909576416
1787169498.7529974,220,0,Loss/l_total,0.2788240909576416
1787169498.7530234,220,0,LR,0.0001
1787169507.8915982,240,0,Loss/l_ce,0.4469890594482422
1787169507.8918986,240,0,Loss/l_total,0.4469890594482422
1787169507.8919225,240,0,LR,0.0001
1787169515.9242213,260,0,Loss/l_ce,0.24586224555969238
1787169515.9245524,260,0,Loss/l_total,0.24586224555969238
1787169515.9245808,260,0,LR,0.0001
1787169530.4478407,280,0,Loss/l_ce,0.488553524017334
1787169530.4481413,280,0,Loss/l_total,0.488553524017334
1787169530.448165,280,0,LR,0.0001
1787169540.8720896,300,0,Loss/l_ce,0.9445838928222656
1787169540.8723722,300,0,Loss/l_total,0.9445838928222656
1787169540.8723948,300,0,LR,0.0001
