wall_time,iter,epoch,tag,value
1786448362.5165753,20,0,Loss/l_ce,0.8199822902679443
1786448362.5170527,20,0,Loss/l_total,0.8199822902679443
1786448362.517087,20,0,LR,0.0001
1786448369.455678,40,0,Loss/l_ce,0.37456750869750977
1786448369.4563644,40,0,Loss/l_total,0.37456750869750977
1786448369.456401,40,0,LR,0.0001
1786448376.4622617,60,0,Loss/l_ce,3.986750364303589
1786448376.4625456,60,0,Loss/l_total,3.986750364303589
1786448376.4625683,60,0,LR,0.0001
1786448383.3470185,80,0,Loss/l_ce,0.9730439186096191
1786448383.3472962,80,0,Loss/l_total,0.9730439186096191
1786448383.347319,80,0,LR,0.0001
1786448393.1162128,100,0,Loss/l_ce,4.17628288269043
1786448393.1164193,100,0,Loss/l_total,4.17628288269043
1786448393.1164408,100,0,LR,0.0001
1786448405.4722269,120,0,Loss/l_ce,0.23398327827453613
1786448405.472438,120,0,Loss/l_total,0.23398327827453613
1786448405.4724631,120,0,LR,0.0001
1786448422.0683436,140,0,Loss/l_ce,0.37157320976257324
1786448422.0685916,140,0,Loss/l_total,0.37157320976257324
1786448422.0686214,140,0,LR,0.0001
1786448440.988604,160,0,Loss/l_ce,0.37371397018432617
1786448440.9888783,160,0,Loss/l_total,0.37371397018432617
1786448440.9889035,160,0,LR,0.0001
1786448456.391579,180,0,Loss/l_ce,0.5584406852722168
1786448456.3918233,180,0,Loss/l_total,0.5584406852722168
1786448456.3918495,180,0,LR,0.0001
1786448478.416512,200,0,Loss/l_ce,0.29877281188964844
1786448478.4167635,200,0,Loss/l_total,0.29877281188964844
1786448478.4167888,200,0,LR,0.0001
1786448500.9174056,220,0,Loss/l_ce,0.5190513134002686
1786448500.9176514,220,0,Loss/l_total,0.5190513134002686
1786448500.917674,220,0,LR,0.0001
1786448518.3108327,240,0,Loss/l_ce,0.392672061920166
1786448518.3111558,240,0,Loss/l_total,0.392672061920166
1786448518.3111901,240,0,LR,0.0001
1786448537.8271322,260,0,Loss/l_ce,0.7932672500610352
1786448537.827283,260,0,Loss/l_total,0.7932672500610352
1786448537.8273056,260,0,LR,0.0001
1786448558.8012137,280,0,Loss/l_ce,0.46697568893432617
1786448558.8014119,280,0,Loss/l_total,0.46697568893432617
1786448558.8014333,280,0,LR,0.0001
1786448576.8139136,300,0,Loss/l_ce,0.267758846282959
1786448576.8141248,300,0,Loss/l_total,0.267758846282959
1786448576.8141544,300,0,LR,0.0001
1786448602.9665678,320,0,Loss/l_ce,0.26104259490966797
1786448602.9668171,320,0,Loss/l_total,0.26104259490966797
1786448602.9668396,320,0,LR,0.0001
1786448626.0965607,340,0,Loss/l_ce,0.2164149284362793
1786448626.0968077,340,0,Loss/l_total,0.2164149284362793
1786448626.096829,340,0,LR,0.0001
1786448642.1446798,360,0,Loss/l_ce,0.6638987064361572
1786448642.1448958,360,0,Loss/l_total,0.6638987064361572
1786448642.1449182,360,0,LR,0.0001
1786448660.492965,380,0,Loss/l_ce,0.3929898738861084
1786448660.4932358,380,0,Loss/l_total,0.3929898738861084
1786448660.4932606,380,0,LR,0.0001
1786448685.6648035,400,0,Loss/l_ce,3.755049228668213
1786448685.6650765,400,0,Loss/l_total,3.755049228668213
1786448685.665099,400,0,LR,0.0001
1786448708.977076,420,0,Loss/l_ce,0.29796314239501953
1786448708.9772875,420,0,Loss/l_total,0.29796314239501953
1786448708.97731,420,0,LR,0.0001
1786448728.955541,440,0,Loss/l_ce,0.27312731742858887
1786448728.9557583,440,0,Loss/l_total,0.27312731742858887
1786448728.9557822,440,0,LR,0.0001
1786448751.7797594,460,0,Loss/l_ce,0.30240368843078613
1786448751.7799745,460,0,Loss/l_total,0.30240368843078613
1786448751.7799957,460,0,LR,0.0001
