wall_time,iter,epoch,tag,value
1788076864.1845536,40,0,Loss/l_ce,1.6242833137512207
1788076864.184968,40,0,Loss/l_total,1.6242833137512207
1788076864.1850011,40,0,LR,0.001
1788076874.5118113,80,0,Loss/l_ce,0.2084217071533203
1788076874.5120165,80,0,Loss/l_total,0.2084217071533203
1788076874.5120714,80,0,LR,0.001
1788076884.8209841,120,0,Loss/l_ce,2.420581579208374
1788076884.8213842,120,0,Loss/l_total,2.420581579208374
1788076884.8214116,120,0,LR,0.001
1788076895.2364564,160,0,Loss/l_ce,1.2766320705413818
1788076895.236797,160,0,Loss/l_total,1.2766320705413818
1788076895.236826,160,0,LR,0.001
1788076905.5102763,200,0,Loss/l_ce,0.16367864608764648
1788076905.5105708,200,0,Loss/l_total,0.16367864608764648
1788076905.5105972,200,0,LR,0.001
1788076916.1873267,240,0,Loss/l_ce,0.31215548515319824
1788076916.1877255,240,0,Loss/l_total,0.31215548515319824
1788076916.1877599,240,0,LR,0.001
1788076926.495083,280,0,Loss/l_ce,0.3221282958984375
1788076926.4954832,280,0,Loss/l_total,0.3221282958984375
1788076926.495515,280,0,LR,0.001
1788076936.6904547,320,0,Loss/l_ce,1.767075777053833
1788076936.6907253,320,0,Loss/l_total,1.767075777053833
1788076936.6907587,320,0,LR,0.001
1788076947.495158,360,0,Loss/l_ce,0.10894393920898438
1788076947.4954064,360,0,Loss/l_total,0.10894393920898438
1788076947.49543,360,0,LR,0.001
1788076958.7885437,400,0,Loss/l_ce,0.11657094955444336
1788076958.7888453,400,0,Loss/l_total,0.11657094955444336
1788076958.788874,400,0,LR,0.001
1788076969.2952945,440,0,Loss/l_ce,0.4027106761932373
1788076969.295597,440,0,Loss/l_total,0.4027106761932373
1788076969.295622,440,0,LR,0.001
1788076979.3755188,480,0,Loss/l_ce,0.24492406845092773
1788076979.3758616,480,0,Loss/l_total,0.24492406845092773
1788076979.3758905,480,0,LR,0.001
1788076992.8492908,520,0,Loss/l_ce,0.44771432876586914
1788076992.8503535,520,0,Loss/l_total,0.44771432876586914
1788076992.8503819,520,0,LR,0.001
1788077004.7976038,560,0,Loss/l_ce,0.09605717658996582
1788077004.7979243,560,0,Loss/l_total,0.09605717658996582
1788077004.7979496,560,0,LR,0.001
1788077015.7853003,600,0,Loss/l_ce,0.11086273193359375
1788077015.786117,600,0,Loss/l_total,0.11086273193359375
1788077015.786149,600,0,LR,0.001
1788077027.1083374,640,0,Loss/l_ce,0.16126108169555664
1788077027.1087532,640,0,Loss/l_total,0.16126108169555664
1788077027.108791,640,0,LR,0.001
1788077039.3568234,680,0,Loss/l_ce,0.029742956161499023
1788077039.3573887,680,0,Loss/l_total,0.029742956161499023
1788077039.357423,680,0,LR,0.001
1788077050.103276,720,0,Loss/l_ce,0.5432980060577393
1788077050.1038103,720,0,Loss/l_total,0.5432980060577393
1788077050.1038542,720,0,LR,0.001
1788077061.6057682,760,0,Loss/l_ce,0.3140854835510254
1788077061.6062562,760,0,Loss/l_total,0.3140854835510254
1788077061.6062868,760,0,LR,0.001
1788077076.9642725,800,0,Loss/l_ce,0.2664608955383301
1788077076.964877,800,0,Loss/l_total,0.2664608955383301
1788077076.965093,800,0,LR,0.001
1788077087.848413,840,0,Loss/l_ce,0.8787360191345215
1788077087.848774,840,0,Loss/l_total,0.8787360191345215
1788077087.848813,840,0,LR,0.001
1788077098.7001677,880,0,Loss/l_ce,0.15328073501586914
1788077098.7003567,880,0,Loss/l_total,0.15328073501586914
1788077098.70038,880,0,LR,0.001
1788077112.3784893,920,0,Loss/l_ce,0.12613296508789062
1788077112.3788967,920,0,Loss/l_total,0.12613296508789062
1788077112.3789358,920,0,LR,0.001
1788077124.131014,960,0,Loss/l_ce,0.1971292495727539
1788077124.1313524,960,0,Loss/l_total,0.1971292495727539
1788077124.1313775,960,0,LR,0.001
1788077139.917011,1000,0,Loss/l_ce,0.3977694511413574
1788077139.9174266,1000,0,Loss/l_total,0.3977694511413574
1788077139.9174528,1000,0,LR,0.001
1788077153.636456,1040,0,Loss/l_ce,0.010009765625
1788077153.6369035,1040,0,Loss/l_total,0.010009765625
1788077153.6369286,1040,0,LR,0.001
1788077169.114084,1080,0,Loss/l_ce,0.24087738990783691
1788077169.114396,1080,0,Loss/l_total,0.24087738990783691
1788077169.1144235,1080,0,LR,0.001
1788077183.6370878,1120,0,Loss/l_ce,0.06118488311767578
1788077183.637317,1120,0,Loss/l_total,0.06118488311767578
1788077183.6373608,1120,0,LR,0.001
1788077207.2371988,1160,0,Loss/l_ce,0.22209525108337402
1788077207.237435,1160,0,Loss/l_total,0.22209525108337402
1788077207.23746,1160,0,LR,0.001
1788077218.5226533,1200,0,Loss/l_ce,0.07817530632019043
1788077218.522936,1200,0,Loss/l_total,0.07817530632019043
1788077218.5229597,1200,0,LR,0.001
1788077236.4535925,1240,0,Loss/l_ce,0.19158029556274414
1788077236.4538207,1240,0,Loss/l_total,0.19158029556274414
1788077236.4538443,1240,0,LR,0.001
1788077251.6232457,1280,0,Loss/l_ce,0.10915255546569824
1788077251.6242764,1280,0,Loss/l_total,0.10915255546569824
1788077251.6243086,1280,0,LR,0.001
1788077269.2205741,1320,0,Loss/l_ce,0.2091679573059082
1788077269.220902,1320,0,Loss/l_total,0.2091679573059082
1788077269.2209303,1320,0,LR,0.001
1788077287.1147451,1360,0,Loss/l_ce,0.09029364585876465
1788077287.1149116,1360,0,Loss/l_total,0.09029364585876465
1788077287.1149364,1360,0,LR,0.001
1788077304.8542795,1400,0,Loss/l_ce,0.13189935684204102
1788077304.854555,1400,0,Loss/l_total,0.13189935684204102
1788077304.8545773,1400,0,LR,0.001
1788077315.1909583,1440,0,Loss/l_ce,0.05876660346984863
1788077315.1912599,1440,0,Loss/l_total,0.05876660346984863
1788077315.1912847,1440,0,LR,0.001
1788077325.3249266,1480,0,Loss/l_ce,0.06037712097167969
1788077325.32515,1480,0,Loss/l_total,0.06037712097167969
1788077325.325176,1480,0,LR,0.001
1788077335.2002811,1520,0,Loss/l_ce,0.20586895942687988
1788077335.200482,1520,0,Loss/l_total,0.20586895942687988
1788077335.2005055,1520,0,LR,0.001
1788077357.3179774,1560,0,Loss/l_ce,0.09459328651428223
1788077357.3181863,1560,0,Loss/l_total,0.09459328651428223
1788077357.3182113,1560,0,LR,0.001
1788077380.9402637,1600,0,Loss/l_ce,0.16976547241210938
1788077380.9404786,1600,0,Loss/l_total,0.16976547241210938
1788077380.9405034,1600,0,LR,0.001
1788077399.0403187,1640,0,Loss/l_ce,0.3211359977722168
