wall_time,iter,epoch,tag,value
1787992664.5806954,40,0,Loss/l_ce,5.329824447631836
1787992664.5811062,40,0,Loss/l_total,5.329824447631836
1787992664.5811417,40,0,LR,0.0001
1787992690.541966,80,0,Loss/l_ce,0.44171667098999023
1787992690.542314,80,0,Loss/l_total,0.44171667098999023
1787992690.5423486,80,0,LR,0.0001
1787992717.0146098,120,0,Loss/l_ce,1.6803202629089355
1787992717.0149138,120,0,Loss/l_total,1.6803202629089355
1787992717.0149422,120,0,LR,0.0001
1787992745.9791374,160,0,Loss/l_ce,0.6641085147857666
1787992745.9793918,160,0,Loss/l_total,0.6641085147857666
1787992745.9794178,160,0,LR,0.0001
1787992771.144069,200,0,Loss/l_ce,1.7527532577514648
1787992771.1443977,200,0,Loss/l_total,1.7527532577514648
1787992771.1444263,200,0,LR,0.0001
1787992795.6499276,240,0,Loss/l_ce,0.14192819595336914
1787992795.6502554,240,0,Loss/l_total,0.14192819595336914
1787992795.6502802,240,0,LR,0.0001
1787992823.5388558,280,0,Loss/l_ce,0.9455585479736328
1787992823.539219,280,0,Loss/l_total,0.9455585479736328
1787992823.5392544,280,0,LR,0.0001
1787992852.5105047,320,0,Loss/l_ce,0.8545637130737305
1787992852.5106921,320,0,Loss/l_total,0.8545637130737305
1787992852.510718,320,0,LR,0.0001
1787992880.759853,360,0,Loss/l_ce,0.16501975059509277
1787992880.7601151,360,0,Loss/l_total,0.16501975059509277
1787992880.7601423,360,0,LR,0.0001
1787992909.6211174,400,0,Loss/l_ce,1.0772771835327148
1787992909.6213987,400,0,Loss/l_total,1.0772771835327148
1787992909.6214275,400,0,LR,0.0001
1787992936.882068,440,0,Loss/l_ce,0.256633996963501
1787992936.8822913,440,0,Loss/l_total,0.256633996963501
1787992936.882315,440,0,LR,0.0001
1787992966.459931,480,0,Loss/l_ce,0.3527648448944092
1787992966.4602396,480,0,Loss/l_total,0.3527648448944092
1787992966.4602776,480,0,LR,0.0001
1787992994.2442436,520,0,Loss/l_ce,0.49047327041625977
1787992994.2444978,520,0,Loss/l_total,0.49047327041625977
1787992994.2445214,520,0,LR,0.0001
1787993021.4372308,560,0,Loss/l_ce,0.5736119747161865
1787993021.4373982,560,0,Loss/l_total,0.5736119747161865
1787993021.437422,560,0,LR,0.0001
1787993050.984794,600,0,Loss/l_ce,0.4271271228790283
1787993050.9850647,600,0,Loss/l_total,0.4271271228790283
1787993050.985092,600,0,LR,0.0001
1787993080.4738004,640,0,Loss/l_ce,0.24222564697265625
1787993080.4739728,640,0,Loss/l_total,0.24222564697265625
1787993080.4739952,640,0,LR,0.0001
1787993107.879207,680,0,Loss/l_ce,0.22180533409118652
1787993107.879518,680,0,Loss/l_total,0.22180533409118652
1787993107.8795428,680,0,LR,0.0001
1787993136.416962,720,0,Loss/l_ce,0.30469751358032227
1787993136.4172657,720,0,Loss/l_total,0.30469751358032227
1787993136.4172919,720,0,LR,0.0001
1787993165.0981956,760,0,Loss/l_ce,0.21899747848510742
1787993165.0985384,760,0,Loss/l_total,0.21899747848510742
1787993165.0985658,760,0,LR,0.0001
1787993192.9918616,800,0,Loss/l_ce,0.005622386932373047
1787993192.9921832,800,0,Loss/l_total,0.005622386932373047
1787993192.9922104,800,0,LR,0.0001
1787993221.3964813,840,0,Loss/l_ce,0.15691590309143066
1787993221.3966951,840,0,Loss/l_total,0.15691590309143066
1787993221.3967211,840,0,LR,0.0001
1787993250.9708936,880,0,Loss/l_ce,0.4581432342529297
1787993250.9711142,880,0,Loss/l_total,0.4581432342529297
1787993250.9711416,880,0,LR,0.0001
1787993277.4460132,920,0,Loss/l_ce,0.1815028190612793
1787993277.4463265,920,0,Loss/l_total,0.1815028190612793
1787993277.4463515,920,0,LR,0.0001
1787993305.5793347,960,0,Loss/l_ce,0.5320265293121338
1787993305.5796754,960,0,Loss/l_total,0.5320265293121338
1787993305.5797086,960,0,LR,0.0001
1787993334.1855428,1000,0,Loss/l_ce,0.40875911712646484
1787993334.185734,1000,0,Loss/l_total,0.40875911712646484
1787993334.1857593,1000,0,LR,0.0001
1787993362.5103872,1040,0,Loss/l_ce,0.2726290225982666
1787993362.5105996,1040,0,Loss/l_total,0.2726290225982666
1787993362.5106258,1040,0,LR,0.0001
1787993391.360753,1080,0,Loss/l_ce,0.10849285125732422
1787993391.3609138,1080,0,Loss/l_total,0.10849285125732422
1787993391.3609385,1080,0,LR,0.0001
1787993419.3339133,1120,0,Loss/l_ce,0.0243682861328125
1787993419.3344107,1120,0,Loss/l_total,0.0243682861328125
1787993419.3344345,1120,0,LR,0.0001
1787993446.3134923,1160,0,Loss/l_ce,0.09253239631652832
1787993446.313675,1160,0,Loss/l_total,0.09253239631652832
1787993446.3137002,1160,0,LR,0.0001
1787993473.74426,1200,0,Loss/l_ce,0.28247761726379395
1787993473.7444477,1200,0,Loss/l_total,0.28247761726379395
1787993473.7444725,1200,0,LR,0.0001
1787993500.9293528,1240,0,Loss/l_ce,0.10259437561035156
1787993500.9295247,1240,0,Loss/l_total,0.10259437561035156
1787993500.9295473,1240,0,LR,0.0001
1787993528.3591373,1280,0,Loss/l_ce,0.09372878074645996
1787993528.35937,1280,0,Loss/l_total,0.09372878074645996
1787993528.3593938,1280,0,LR,0.0001
1787993555.5879948,1320,0,Loss/l_ce,0.3965919017791748
1787993555.5883465,1320,0,Loss/l_total,0.3965919017791748
1787993555.5883725,1320,0,LR,0.0001
1787993583.6104107,1360,0,Loss/l_ce,0.20753002166748047
1787993583.6105888,1360,0,Loss/l_total,0.20753002166748047
1787993583.610615,1360,0,LR,0.0001
1787993611.4318633,1400,0,Loss/l_ce,0.0765843391418457
1787993611.4320235,1400,0,Loss/l_total,0.0765843391418457
1787993611.4320698,1400,0,LR,0.0001
1787993640.6075141,1440,0,Loss/l_ce,0.4204227924346924
1787993640.6077564,1440,0,Loss/l_total,0.4204227924346924
1787993640.6077814,1440,0,LR,0.0001
1787993670.386953,1480,0,Loss/l_ce,0.2195127010345459
1787993670.387275,1480,0,Loss/l_total,0.2195127010345459
1787993670.3873,1480,0,LR,0.0001
1787993699.5341544,1520,0,Loss/l_ce,0.39864587783813477
1787993699.5344465,1520,0,Loss/l_total,0.39864587783813477
1787993699.534474,1520,0,LR,0.0001
1787993726.2855563,1560,0,Loss/l_ce,0.20981121063232422
1787993726.2857912,1560,0,Loss/l_total,0.20981121063232422
1787993726.2858138,1560,0,LR,0.0001
1787993754.5776057,1600,0,Loss/l_ce,0.22614169120788574
1787993754.5778203,1600,0,Loss/l_total,0.22614169120788574
